"","response","CE(20:4)_NEG","CE(22:6)_NEG","Cer(d18:0/0:0)_NEG","Cholesterol_NEG","DG(14:0/16:0/0:0)_NEG","DG(14:0/18:2/0:0)_NEG","DG(16:0/0:0/16:0)_NEG","DG(16:0/16:1/0:0);DG(14:0/18:1/0:0)_NEG","DG(16:0/18:1/0:0)_NEG","DG(16:0/18:2/0:0)_NEG","DG(16:0/20:4/0:0)_NEG","DG(16:0/22:5/0:0)_NEG","DG(16:0/22:6/0:0)_NEG","DG(17:0/20:4/0:0)_NEG","DG(18:0/18:1/0:0)_NEG","DG(18:0/20:4/0:0)_NEG","DG(18:0/22:4/0:0)_NEG","DG(18:1/20:4/0:0)_NEG","DG(18:1/24:1)_NEG","DG(18:2/0:0/18:2)_NEG","DG(18:2/20:4/0:0)_NEG","HexCer(d18:1/16:0)_NEG","LacCer(d18:1/24:1)_NEG","PC(0:0/14:0)_A_NEG","PC(0:0/14:0)_B_NEG","PC(0:0/16:0)_A_NEG","PC(0:0/16:0)_B_NEG","PC(0:0/18:0)_A_NEG","PC(0:0/18:0)_B_NEG","PC(0:0/18:1)_A_NEG","PC(0:0/18:1)_B_NEG","PC(0:0/20:4)_NEG","PC(14:0/14:0)_NEG","PC(14:0/16:0)_NEG","PC(14:0/16:1)_NEG","PC(14:0/18:2);PC(16:1/16:1)_NEG","PC(14:0/20:4)_NEG","PC(15:0/0:0)_NEG","PC(15:0/16:0)_NEG","PC(15:0/16:1)_NEG","PC(16:0/16:0)_NEG","PC(16:0/16:1)_NEG","PC(16:0/18:0)_NEG","PC(16:0/18:1)_NEG","PC(16:0/18:2)_NEG","PC(16:0/20:3)_NEG","PC(16:0/20:4)_NEG","PC(16:0/22:4)_NEG","PC(16:0/22:5)_NEG","PC(16:0/22:6)_NEG","PC(16:1/0:0)_NEG","PC(16:1/20:4)_NEG","PC(16:1/22:6)_NEG","PC(16:3/16:0)_NEG","PC(17:0/0:0)_NEG","PC(17:0/22:6)_NEG","PC(18:0/18:1)_NEG","PC(18:0/18:2)_NEG","PC(18:0/20:3)_NEG","PC(18:0/20:4)_NEG","PC(18:0/22:4)_NEG","PC(18:0/22:6)_NEG","PC(18:0/5:0(CHO))_NEG","PC(18:0/9:0(CHO))_NEG","PC(18:1/18:2)_NEG","PC(18:1/20:4)_NEG","PC(18:2/0:0)_A_NEG","PC(18:2/0:0)_B_NEG","PC(18:2/22:6)_NEG","PC(19:0/0:0)_NEG","PC(20:0/0:0)_NEG","PC(20:1/0:0)_A_NEG","PC(20:1/0:0)_B_NEG","PC(20:1/22:6)_NEG","PC(20:2/0:0)_A_NEG","PC(20:2/0:0)_B_NEG","PC(20:3/0:0)_NEG","PC(20:4/22:6)_NEG","PC(21:0/0:0)_NEG","PC(22:0/0:0)_NEG","PC(22:1/0:0)_NEG","PC(22:2/0:0)_A_NEG","PC(22:2/0:0)_B_NEG","PC(22:4/0:0)_A_NEG","PC(22:4/0:0)_B_NEG","PC(22:6/0:0)_NEG","PC(22:6/22:6)_NEG","PC(24:0/0:0)_NEG","PC(O-16:0/18:2)_NEG","PC(O-18:0/0:0)_NEG","PC(O-18:1/0:0)_NEG","SM(d18:1/14:0)_NEG","SM(d18:1/16:0)_NEG","SM(d18:1/17:0)_NEG","SM(d18:1/18:0)_NEG","SM(d18:1/20:0)_NEG","SM(d18:1/22:0)_NEG","SM(d18:1/24:0)_NEG","SM(d18:1/24:1)_NEG","SM(d18:2/14:0)_NEG","SM(d18:2/16:0)_NEG","SM(d18:2/20:0)_NEG","SM(d18:2/24:0)_NEG","TG(14:0/14:0/16:0)_NEG","TG(14:0/16:0/16:0)_NEG","TG(14:0/16:0/16:1)_NEG","TG(14:0/16:0/22:6)_NEG","TG(16:0/16:0/16:1);TG(14:0/16:0/18:1)_NEG","TG(16:0/16:0/18:1)_NEG","TG(16:0/18:1/18:2)_NEG","TG(16:0/18:2/22:6)_NEG","TG(16:0/20:4/22:6)_NEG","TG(16:0/22:6/22:6)_NEG","TG(16:1/16:1/18:2)_NEG","TG(17:0/18:1/20:4)_NEG","TG(17:1/18:1/18:1)_NEG","TG(17:1/18:1/18:2)_NEG","TG(18:0/22:0/22:0)_NEG","TG(18:0/22:4/22:4)_NEG","TG(18:1/18:1/18:2)_NEG","TG(18:1/18:1/18:3);TG(18:1/18:2/18:2)_NEG","TG(18:1/18:1/20:1)_NEG","TG(18:1/18:1/24:0)_NEG","TG(18:1/18:2/18:3)_NEG","TG(18:1/18:2/20:1)_NEG","TG(18:1/18:2/22:6)_NEG","TG(18:1/20:4/22:6)_NEG","TG(18:1/22:6/22:6)_NEG","TG(18:2/20:5/22:6)_NEG","TG(20:4/20:5/22:6)_NEG","TG(20:4/22:6/22:6)_NEG","TG(42:0)_NEG","TG(46:2)_NEG","TG(48:2)_NEG","TG(50:5)_NEG","TG(51:1)_NEG","TG(51:2)_NEG","TG(52:4)_NEG","TG(52:6)_NEG","TG(53:2)_NEG","TG(56:2)_NEG","TG(56:5)_NEG","TG(56:6)_NEG"
"5x10e6_4d_1",1,23.8248273800019,22.8017446657797,19.5486885852052,18.858386959391,18.4628226303443,17.0576490435784,21.4530633567197,18.9037270516102,22.3766646178023,22.486530631697,21.0986449642067,17.6434495379649,20.5888006297052,16.8188192144744,21.5207770392029,23.7974302884367,20.4041717517738,21.0279965791628,15.7126065522142,20.2342330067709,20.6978024290414,20.4182767648785,19.9040818401564,17.3220209625298,20.1496984403264,23.5354558664532,26.2519283238944,23.231932186077,26.244341185976,22.1066531891254,24.2811249290738,24.5302137818228,18.1479515695479,26.4141934625479,19.5708666133708,21.1491299816006,19.6366192000551,18.0668198957099,21.3266583848362,18.6870618761947,27.4192607092787,25.55757413146,24.3959399033149,26.9447420825671,26.5350586640592,24.1375942339291,26.7568751180819,23.5180770509518,22.0779634442554,25.3112721429889,22.1407636304266,21.0971885640494,19.9023142935253,19.3462444027454,20.9307338189627,18.8152292644338,24.7744045320419,26.1015950367495,22.5309189780367,26.6211101717243,22.5518074008846,24.3001943177915,18.2187188669705,15.6134415851528,24.7552858354239,24.2566904272581,23.0949536204878,24.8819351700313,21.7370616260822,19.7380681319042,18.1335210427357,18.2913629600945,18.9980228230989,18.2545057649389,17.9654954349634,20.3844089567494,21.056534194961,20.2218062836863,17.0712050484507,17.9489482070632,16.2951254351636,14.6172366314414,17.256002899914,19.838335953515,21.1816968671096,23.6764476038345,18.0166503577996,18.4020981460878,21.4400822851103,19.5155094005098,21.2895244720106,19.8770192416608,26.2435451911987,20.0221718770879,24.5209652248324,24.1323001503739,24.5625786484299,24.6258370188702,25.989552236788,15.1517197242004,23.821851624062,20.5711892584675,24.1833497608526,18.4439062141505,20.0967487678312,20.9602290362767,20.1311237664928,23.050931055028,25.1874499424639,26.2273884069122,25.0969952953506,24.5277046427939,22.645321672978,22.4584497952704,19.1073206943019,21.0973139658272,20.2392580675592,16.9424012104656,19.4831368798546,26.0602377744603,25.7150415678494,21.7147540511591,17.1726681522138,24.0028215381936,22.2353675793482,24.8090835401289,23.4619659790494,21.3363251262581,21.0368272527391,20.04639764915,20.6026335158818,16.7923372406463,20.2356036476965,23.0945174914,19.8066642709945,20.2059632357137,20.7913559807035,25.8283897778338,20.1323676212928,20.7477741174627,20.8281464618022,23.7720809496641,24.2381567349728
"5x10e5_4d_4",1,23.6588714182328,22.2110248584849,19.1390702476923,18.8623730734205,19.8483875982319,17.1210370350306,22.7309898745288,20.0578167583618,22.7441256307718,23.1173274633739,21.7292434781386,17.7961464794175,20.9558326568763,17.3645430713861,21.7686623888863,24.4363333511158,20.8660001484935,20.5981750904001,15.6625007296936,19.4877648538881,18.8213236143532,19.8477977368978,19.2288812082745,18.0698320947781,20.5118339516808,23.46356104165,25.4975461083707,21.8184370693923,25.0919479681273,21.9008669921965,23.5047456570067,23.8962632886892,19.9591058963909,27.0410224077328,21.1896647239574,21.8034043342325,19.9694876164933,17.3378370561808,22.289838083491,19.8956488677726,28.0081153512165,26.516029886924,25.4506229095503,27.0546639309128,26.7288261618323,24.2308176237868,26.7042934338909,23.642961933101,22.2069337124799,25.5836246581696,22.6528414726701,20.8698520084747,19.9884234444954,20.5580781452014,19.4999525465904,18.657995252003,24.9788124737671,26.1710726246108,23.0724285175372,26.5655396720765,22.6057380084502,23.9019250154637,16.7054334850866,14.343565000795,24.3597551894056,23.9182499049106,22.4232661026818,24.2592230270329,21.473648283532,18.666637179524,17.4945278577488,17.6499554047283,18.2839405257108,18.2335434675773,17.605481326638,19.4115462872087,20.8574830372174,20.4659971504716,16.1063445632011,17.0064082666676,15.5787437536285,14.7050074297799,16.142671278957,19.2619674896773,20.5708536458594,23.0389998437217,18.4598903328773,17.954729158469,21.4764498139576,18.1388329935486,19.5275130390053,19.1863580522503,25.8443393243184,19.3826766608084,22.9701510148619,24.3570081349215,24.6352059703888,24.9640926350164,26.1437934566889,14.1546674805937,22.9191675775087,20.7817471040251,24.3410105589901,18.7339887731121,20.5746288644339,20.8711444927625,20.095627364317,23.5104504185886,25.1912899923766,25.806491507388,23.6131445568452,22.0054443161788,20.255628545713,21.4578845716203,18.2024733109768,20.2258524417576,19.3230082917875,16.62278669135,18.7657172792242,25.1853332476203,24.6911051646965,21.2491682961897,17.2221323109836,22.870535739578,22.1368056057154,22.4122062102255,20.6750001658477,18.2815687081884,17.0622364033035,15.5815072478318,16.0574401577093,16.7613287442388,19.4655219406492,23.1846081268622,18.2338175677943,19.6842082053151,20.2872638627363,25.1465178693352,19.0987450246751,20.1246780977587,20.3883334605655,23.3142489625682,23.2236295270715
"5x10e5_7d_3",1,23.8864320882069,22.9629515901621,20.5813624287276,19.7058664789797,18.0285866605988,16.3781960137994,22.6833762124998,19.4143516844632,23.3783702730493,23.225686547884,22.0447816432399,18.075845686413,20.735168219407,17.9819028278114,22.3226022469292,24.9653310818525,22.054891762165,21.5057853915017,17.1040826470761,19.9443341474301,19.2760917392964,21.7647545840196,20.1857722579393,18.1578878100585,21.1067463070673,24.2069557645712,26.8053992846108,23.8797695367876,26.6321575431927,22.0454248964712,24.8554391071488,24.8856729166058,19.5525784600392,27.1976167108981,21.3436971443524,23.1542295645618,20.9258747529034,18.9821676911066,22.7504179034376,20.5006181086208,28.1885991074497,27.0312771635571,25.8612742713303,27.57233200157,27.0810311856998,24.7933298412183,27.3167738657579,24.7358499586158,22.9529338715558,26.360515985733,23.5239283671646,22.6014135373196,22.0286598347869,21.1530800594877,21.8754102126645,20.0211090919283,25.201835261228,26.717635113958,23.3937897599611,26.9988301297743,23.9823245661566,24.9145628739193,16.4556536897309,14.2703272683796,25.4647366795814,25.3669446029706,23.0453763999406,24.8660849765548,22.8945770715767,20.4552742859154,19.0948848599958,19.0219213722505,20.6559873583283,19.754092952872,18.3731200388236,21.1665209298178,21.2150042759373,22.6006057693828,18.1266195656789,18.4295281873326,18.0243279086348,15.5445830459645,19.2346173384779,20.6714222872927,21.7150565498379,24.1284633998564,19.9521795754627,19.2059754620276,22.2587452957829,20.811013901726,23.3596041347248,20.8605023098929,26.7025589979291,20.392600953359,22.9526667849337,24.1932400367166,24.6625192010245,25.0179038008707,26.7565309746434,16.0544847534489,25.0271004553809,20.8299171205949,24.7771510501516,18.2379253132744,19.8518293751792,20.6381929409557,19.5750192470994,22.8362353167514,24.9138020255814,26.2776178705262,24.4083174298449,23.4955877877859,21.4142270184006,22.5302704674305,19.2433163758103,21.2460771698999,20.5479106205706,16.9943496383978,20.0104371027692,26.303148619186,26.1132059474391,21.9902863831324,18.1395752394935,24.4011823870201,22.3608079778029,24.2022779494274,22.6489018300395,20.4281496685551,19.2567635522492,17.6786864187149,18.8293849896656,16.6182468031805,19.9397611415735,22.8357443455252,19.8355598027377,20.2144688363796,20.9419658462799,25.9726742331207,20.5441808005808,21.1486911569291,21.2138609835674,24.2068407323886,24.4904796390283
"5x10e6_4d_3",1,23.8024156849289,22.9953001503217,20.2560632426541,18.9974080442657,18.781793920005,16.2850162205214,21.7282735663623,18.9806597936778,22.5399808980153,22.5519677691515,21.7067993047049,17.9672537922912,21.0261433117754,17.6163542120159,21.8162724663893,24.5101853866785,21.1644024391328,21.1694738012913,16.0153917409886,19.9265015929017,20.0222956737635,20.041510770299,19.6864731699942,16.813781778251,19.7974394911473,23.0897753473096,26.2408520234207,23.1148251235288,26.3881479164257,21.4787381488383,24.0857956294324,24.151016384002,18.5910983870629,26.7958515013278,20.1982581276746,21.7394855177118,19.8788942547983,18.2577577130969,22.0743180522817,19.3421798147311,27.813550664071,26.2236408681527,25.2154313884123,27.2416304498397,26.696186064164,24.2530796650854,26.8721533118573,23.9744674569192,22.659372950319,25.8159150468036,22.2654827073792,21.6135299398348,20.6987012759556,19.4949577321336,21.3724624472871,19.6214990224331,25.0435054563058,26.4210628234633,22.9240554114653,26.8222410363254,23.2023002222791,24.7180484654796,17.0398064658644,14.8546448999413,24.894694462376,24.1467122291249,22.276685860418,24.4992544343986,22.0863947776941,19.2502408700646,18.4225248642205,17.87725323666,19.3116044821678,18.8352682444862,17.5635461223026,20.0283716688759,20.3721502154914,21.1521899748872,17.4340291503275,18.3044972719916,16.8457860580511,14.2172850395243,17.6556096594335,19.3351485236248,20.8681258564754,23.7141337672013,18.8548368123976,18.7290815256012,21.1905252109494,18.5603399485819,21.023162460909,20.2609301547789,26.343865592897,20.3577192459548,24.0557453126721,24.742924302951,24.8200698634546,24.9598129017724,26.2781164835416,15.4111488951044,24.131563727675,21.1486933288892,24.4727194677161,17.4762504147938,19.8834011129276,19.5039002069305,19.6710435316048,22.2238806301465,23.8945406220566,25.8990333417097,24.6801472312078,23.8916100851565,21.8314837298718,21.138395868951,19.4880383281679,20.7571636222975,19.8287072280555,17.3015450361384,19.4116529553567,25.6575560425243,25.2579123371404,21.4830751125059,17.3913052201365,23.1912297406255,22.0839179942416,24.3029700511106,22.9104583747314,20.8168269313062,20.7654232973006,19.3107596251612,19.6428435308126,16.4767310027655,18.445808892048,21.8311911532963,19.4622996879204,20.0484700777343,20.6091404037788,25.2125703006175,20.0370642876218,20.6164622443003,20.7346732401882,23.7274194502636,24.4722857660217
"5x10e6_2d_3",1,23.1517446491664,22.3907758970257,19.3816200468584,19.4314662330859,20.2330347669126,18.6774167389473,23.0242376027488,20.7274648427706,24.2230991951554,24.2223146830839,22.4184918027086,18.7199399219022,21.071841375316,17.9403360924764,22.8894932872112,24.8856155763182,21.6430210755351,21.5673296923893,17.017901592669,21.2329946718605,20.0175643775885,20.5979063780771,20.0333278854319,18.4164587944955,19.9402514867034,23.7744800402593,25.7627325943844,22.4212312108067,25.7071777439897,22.890383874852,24.0569057415666,24.3230833556311,20.0870616814734,27.2450743440558,20.879279324623,22.6204303815912,20.5881643577043,17.7169936775131,22.3825812845815,19.3947527370651,28.0565346910816,26.5926086164173,25.8099218613201,27.4664484299693,27.1374402327462,24.8857121971109,27.2802151514486,24.7658882184548,23.0319032505848,26.1026128281398,22.2710286712665,21.7749467763094,20.3585539547213,20.5192950289057,19.9290373056161,19.4776248808577,25.2840916627996,26.7991188437892,23.6602188973632,27.0396689368863,23.5273683052015,24.7932490609812,19.3857049721417,16.2892851021703,25.1363810098141,24.7909598306939,23.4195933848752,24.5064749033627,22.2411464198418,17.9645429661327,17.7104727734035,18.7935171863238,18.7618545240653,18.6766876623172,18.6882028119547,19.8595388621251,21.2238818082397,21.7152409308031,16.7436533339765,17.5826158965234,15.9218036266403,15.569040636629,17.755414819245,20.7076166387175,21.4468276166509,23.7080273956754,19.2463752865743,18.4175019253842,21.8558228853977,18.6647695205218,20.5519885324297,20.0910196675394,26.3420670700029,19.8494932011013,23.6380562437317,25.0864069265856,25.2932624062868,25.7773056888639,26.6671688363334,15.040919265542,23.7054078557048,21.3493880115236,24.9270581534544,20.7893344376079,20.9739264402977,24.1789003545305,20.6338009980003,25.4261792567933,25.8189944076568,26.441783637361,24.4184685117087,22.4958334398063,20.7668522803002,24.95134608541,18.2760166047404,22.131441896041,21.3249379514676,17.3413553945498,18.2939923079275,26.3684898095362,26.3275100206633,22.221222169983,18.4333624528262,25.4371423506834,22.6308949852587,23.257344246118,21.6489268379154,19.305561928342,19.5647010957771,17.8181421273314,18.2317252484797,19.3415854653477,23.4856143743446,25.7744109669841,21.6635459436566,21.3565047620264,21.9852746775963,26.7066038301727,21.8436731533999,21.9683352741676,21.8589567674306,23.7085508596791,23.2456751368415
"5x10e6_2d_4",1,23.1822450611872,22.1349681804615,19.5734054201169,19.8997610900052,20.3443728524894,19.4667497438273,23.2750141996863,21.0130489822157,24.5580897095143,24.2278926405496,22.4320686698878,19.0065075710935,21.1666226740056,18.2133811920489,23.210629284779,25.2939850135443,22.0368309409917,21.5390950170791,17.1239718628772,21.5214593050272,20.2556377652979,20.9612138605168,20.5456205122858,18.4589309684557,20.8687106686405,24.0925786005416,26.2003567062018,23.2740196315919,26.0842900181607,23.0168067577706,24.2500254067537,24.6520777597448,20.6271169261038,27.5193117080417,21.8330094436292,23.3093275753493,21.107556642579,18.1238261865389,22.9380202809878,20.0715196463469,28.2426840755485,27.04965714148,26.0601844947563,27.6834285808482,27.3820418879026,25.1799716381561,27.5420354855739,24.9472374913976,23.4472682814709,26.2093706628444,23.0073065517183,22.3813570597412,21.5502048511217,21.273114042431,20.9095144520048,19.8142504486673,25.6191511321203,27.1021679532045,24.004912051927,27.1853533636554,23.8694485991089,25.1832856928962,19.63427774742,16.1662875346414,25.4398094564431,25.1940342007594,23.4114769810095,24.4660901567189,22.6560088601748,19.6846842092868,18.292883980517,19.1993801459728,19.2542975704167,19.4028632196617,18.8009579440541,20.334370681483,21.5141525107363,22.1744714720725,17.258754351727,17.8930902201415,16.566705824053,15.4061789195845,17.9833511455289,20.5309398084081,21.6029482291484,23.9198821517503,19.6379279332597,18.7675760911724,22.232480361326,20.0083997260243,21.317360856302,20.6898820879368,26.6532635295889,20.3591550322901,23.2139121420274,25.1539697498539,25.5012452116251,26.0489323192102,26.9075661687087,15.5774465772565,23.775965471367,21.3824340524663,25.1919405509991,20.865755732754,20.4357827890804,24.773709791666,20.7821704932994,25.5933825737259,25.7523993294307,26.5624924744242,24.3994606085649,22.6174448207706,20.758970269607,25.5329699805191,18.2669762183887,22.5977674006525,22.0935058988996,16.9564569866581,18.3701717532835,26.5887808469368,26.5375125196823,22.1842105400512,17.8890719319815,25.7347362845572,22.6030285102435,23.2517443128965,21.6149675844762,19.2540374292223,19.185883539365,17.7833565817163,17.9749092242094,19.6217431465469,24.209316219215,26.1820264755766,22.4205903091787,21.0946101073836,22.475239644186,26.9570616454902,22.8071143228367,22.0415958240814,21.5854709065006,23.9684923421216,23.5267166442716
"5x10e5_7d_4",1,23.7314690277093,22.8126484556796,20.3770838049024,19.5494246485422,19.9437748252097,18.1050991653365,23.5168216236113,20.3766675320035,24.0108469983356,23.8986690069831,22.3876533220959,18.6794138418775,21.1527360348772,18.1728097423535,22.8923131417283,25.0293751951402,22.1367478842828,21.5702551610235,17.41213086112,20.6481099091631,19.4780054911853,21.2403336640579,20.3280556697383,18.5412893781708,21.1926159480868,24.1012795551289,26.5743864530344,23.4730949314663,26.2728672366317,22.2561754244774,24.4323536718895,24.2178121888717,20.9144142402373,27.6534488718798,22.5414912137783,23.9982572795486,21.5960564158775,18.7241425374876,23.2898082588633,20.8876939154385,28.2707393126169,27.4601067583357,26.0224716127305,27.7739524055047,27.3892218232083,24.9046687041539,27.3875822011817,24.7976062182649,23.0813743707801,26.4721497658195,23.5137437372927,22.7543617254712,22.4261999917815,22.038230454973,21.4984908562041,20.1489888401174,25.2939454549005,26.7952228125405,23.7656746929864,27.0258433245019,23.9676334892609,24.9621579358678,19.5189668066768,16.2078709270371,25.6253751982013,25.3993217394962,22.8767468083137,24.4671704324962,22.9040708117746,20.7634782302649,18.8189141743546,18.8565673407386,20.1691715971811,19.8034219737301,18.2051299621337,20.7940742156754,20.7284659193415,22.7157204205008,17.8111574059235,18.5018217599924,17.7120317497195,15.4333024655037,18.6903456726068,20.2103433104719,21.219955926065,23.5079333687201,20.2404795396937,19.5302898781666,22.1104689724125,20.725990674342,22.3092812177215,20.8263443362593,26.6090569666437,20.1183975942771,22.6287546733711,24.7541617821879,25.0791875468431,25.4471152688334,26.85213494567,15.8422605589319,24.6805715699793,21.1219383243756,25.043796454887,19.6464184084047,20.6229449448027,22.1993214294756,20.3749164937391,24.0468553939244,25.2310841833006,26.4186851935599,24.5834204830637,22.9297152294718,21.0016962991489,24.1108682954747,19.2926610334158,22.0029040978584,21.3261850517449,17.0095323938002,19.6099421690321,26.5208418881058,26.4585182580488,22.4843133996167,18.064309083618,25.0344371273535,22.7875286751395,23.9122950244803,21.9807014516621,19.9159595924476,18.6951656212333,16.6897982878254,17.4346942674631,18.1545826582635,21.8148315020273,24.5517906239496,20.5233694422842,20.8393113536024,21.6150463012197,26.3440012318543,21.4843060232221,21.7839621952686,21.6071522733798,24.4511490945382,24.0671541656364
"5x10e5_7d_2",1,24.4528143333476,23.509843006882,20.2274966711693,19.0343185667021,19.2558990584072,16.912514505232,22.5370744001255,19.1917521902383,22.7551060946608,22.8080428851556,21.3604161859017,17.4266468735406,20.3006917526159,17.3018232596414,21.630605750264,24.3654786397931,21.5590634658502,20.8510840911234,16.6206793843531,19.9332875979342,19.6757430151451,21.2654025826698,20.3745867517277,18.6086818909503,21.6687414278114,24.0104208820986,26.5652182018216,23.5990668792751,26.4045938070282,22.1863835950287,24.5561836176359,24.8557831627178,19.8846368097372,27.035950186842,21.6438862382706,22.9608021629348,20.9612149205306,18.9432017800359,22.3433744216943,20.2067389540407,27.9649040814195,26.7347711128059,25.6479851238819,27.2526765475616,27.0359201592778,24.3869074955513,27.0338511144207,24.4822225267985,22.3176434984411,26.071050506981,23.4900316520489,22.5145721237352,21.4748131346668,21.085789633452,21.5373704446333,19.5724817777547,24.8100834247802,26.6096106058319,23.1036054122727,26.9244663112464,23.8320837756387,24.7083838307705,15.1586637682965,14.2607429820386,25.1836932256357,24.9559380752533,23.2487433856412,25.0264489778815,22.9342829696142,19.7567219380764,19.1129930262528,18.225949792578,20.0976534605515,19.4045990039834,18.5569473152212,21.0611775160893,21.209389107761,22.1110364654893,17.8741001523183,18.3295550730261,17.4148520470665,15.3458809772461,19.5017358875975,20.6552279302667,21.6812656539077,24.0713765962872,19.5286870773286,19.3183342757015,21.8630217790032,19.8841947457098,22.884828406372,20.5983972941577,26.3708208134525,20.0776673603538,23.1249063352416,24.3833815633752,24.7933100931505,25.013427466711,26.4452001666152,15.9079038824938,24.1440255385541,20.7918721243829,24.5252986828197,18.6029200334585,20.5326606672611,20.4282990823745,19.7299430577279,22.6698247260089,24.6439499654268,26.0786521704711,24.1923599455282,23.1892709418233,21.1939152769239,22.1396859268154,18.7253436848183,20.8982543836057,20.0612516931671,17.6410958846811,19.9579421297603,25.9170911317128,25.6332903844761,21.801366457363,18.4315169877308,23.9877383039349,22.2835600704096,23.6442947476632,22.1140355473113,20.1915187754823,18.9752426479211,17.5767785258446,18.4813229932933,17.1410116410923,19.5270015732767,22.7449772021695,19.2062491850476,19.9635721419365,20.4741059671527,25.603498104778,19.9515055474144,20.4978525676988,20.8630728383519,23.8138516335911,23.8458218465828
"5x10e6_2d_2",1,23.3197654095026,22.5296414420575,19.5325418933204,19.8145292700518,20.5866706526796,19.3021379754141,23.6893710021664,20.5304371768984,24.5297485422494,24.0811118277128,21.555121416571,19.0161664305099,21.4222864272594,18.3104148867453,22.9774765490575,25.1106884783856,21.9265557023254,21.4481778229199,17.1910319465644,21.211969962242,19.7234661789643,20.1175392702868,19.9432929208863,19.0891733981148,21.334826064583,24.478181437036,25.9554342317452,22.9833673254707,26.0693825669831,23.2367815130088,24.4934417384967,24.6715934345313,21.2587231587915,27.5969387127995,22.5169249922317,23.821166225017,21.274849315152,18.4078702777796,23.1756048267196,20.9101250107267,28.3093513087679,27.4562498732883,26.2795182016887,27.747724135933,27.5384322918431,24.9170581611597,27.4426356496441,24.503642824036,23.4468383415555,26.6780806332058,23.1592919347718,21.9891747134705,22.1720837933127,22.0895227338039,20.7355903159367,20.027606375635,25.5970459347577,27.0671185423226,23.8539445548171,27.0688328809633,23.6982958042159,25.2924067361947,18.8207715568305,16.8048674821963,25.2750073772517,24.91426276229,23.6616362242186,24.9623820530775,22.7979058828435,18.7153723926118,17.9865436021027,19.0252588796337,19.0743481079214,19.0473304689721,18.9076260352502,20.1781811125597,21.4545795615862,22.5954316458931,17.4336780138423,18.179389775006,16.4816964712394,15.8169154814335,17.9924095629188,21.132080455751,21.6111149890519,24.20178875688,20.4764985160752,19.3209261200655,22.0281040226484,18.704394022534,20.4799810255932,20.7212213547932,26.4564016695361,20.0116446036111,22.6668394445176,25.2844568689451,25.5451969880024,26.0751420687459,26.8970873736738,15.439145298554,24.4301634722118,21.6662606332669,25.2038622010189,20.8293467584833,20.9265233997865,23.9608930822294,20.6008033310584,25.2870638663738,25.7453624818494,26.4386880605366,24.4227900758344,22.7073934689548,21.3165041731526,25.1487394047015,18.4162971950341,22.3816179347031,21.9138371701534,17.1979645926941,19.293287528223,26.5038501166859,26.4947002134581,22.1805169976865,17.8840701607382,25.6884946013742,22.5083624113945,23.4835220663352,21.8126928108859,19.8302959470973,19.4918064997443,17.5687513686064,18.5080991723207,19.5453955673171,23.4726141220481,25.6632072525773,21.7613902286785,20.8691460151187,21.9978633399436,26.7262068275194,22.2868109771601,21.7914721415527,21.5938160045275,23.6033521936262,23.3950959505909
"5x10e6_4d_4",1,24.336211105662,23.5255300088541,20.1947126759225,19.0106107378908,19.9794732563136,18.0824289384941,23.3979738196087,20.2780946418011,24.2154608653232,24.1392856013113,22.3827670183605,18.6216977676259,21.3931491204102,18.325309984808,22.8258927737714,24.9068574828355,22.0004584329033,22.0048498330807,17.4794743818977,21.1042341705129,20.9667313587415,19.2230775357922,19.9000594409064,18.0358718454604,20.4704358335002,23.3679763016099,26.2650677276934,23.3953917497834,26.3936248155972,21.7180291233116,24.0035678363088,23.5047816561435,21.1907387456915,27.3568213379947,23.1001554117572,24.2067611581287,21.5649289800957,18.5391648471317,23.1878330488453,21.6665789973567,28.2820156040895,27.7839344277241,26.1911361947959,27.9260174132603,27.6911379732461,24.5267661856139,27.6020378755382,24.4042857240592,23.6016223223343,26.8613833277694,23.0404786968392,23.069135045666,23.1575605033326,22.3717258705316,21.4352030163275,20.8098620184097,25.6439476541284,27.1445259985207,23.6963924010891,27.2712943169741,23.5852575927686,25.606898553292,19.7551445105264,16.8284866278929,25.4142610896986,24.8226192580207,22.476619646192,24.2011210822919,23.5885046603089,19.5417110973677,18.9511957676622,17.7773826508188,18.8871174933827,19.4623001872398,18.3838591715297,19.6831095220967,20.0039543043929,23.0293312117247,17.7390212821812,18.902283099935,17.0016105781053,14.4414086735487,18.1442488684778,18.7518493594346,19.9711082995635,23.381677733906,21.1828463796819,20.1766631911567,21.2263732363262,18.4985292029681,20.6132796999406,20.8356619546649,26.4291472141863,19.9082270383303,22.7841970992961,25.1916234403174,25.3752518619381,25.7123092076387,26.7287561130777,15.9644612664622,24.8320642611682,21.4402243840688,24.9552974666617,18.7950585850163,20.9974123515571,21.0096788048609,20.4175805997778,23.1672476916835,25.3623950859795,26.3790364188426,25.1334476678062,23.7740381957417,21.6120219977119,22.6948889897846,19.8540672967473,21.8248638864186,20.7926159604472,17.9282956224398,19.8255393796897,26.259950243009,26.118319168214,22.20034907237,18.7830423857262,24.3669635398669,22.834814549425,24.5306668471763,22.8523654861141,20.6696427731823,21.1480206406512,19.2489444232938,19.5015606045965,16.9041333048234,20.2354717405038,23.1214007171554,20.3408233086214,21.1182204562202,21.4397886625514,26.1596142298737,21.2056905023417,21.7442182440167,21.7232028392721,24.573923344434,24.7671690111883
